Sentences,Label
"Dem SPD-Politiker Erhard Eppler möchte ich zurufen, dass Europa vermutlich auch ohne den Euro nicht zerbricht, dass eine Haftungsgemeinschaft, in der bestimmte Länder zahlen und die anderen vom geborgten Geld schön leben, eher dem europäischen Gedanken schadet als nutzt! Ebenso absurd ist die immer wieder im Raum stehende Überlegung, der Euro verhindere mögliche kriegerische Auseinandersetzungen. Sind wir schon so weit abgesunken, dass wir den Frieden auf diesem Kontinent vom Bestand einer zur Zeit eher lausigen Währung abhängig machen? Gerade der Ausschluss der Haftungsgemeinschaft war Vertragsgrundlage für die Einführung des Euro! Ist das jetzt alles vergessen? Wer zahlt denn im jederzeit zu erwartenden „Versicherungsfall“? Es sind im Wesentlichen die deutschen Steuerzahler, also die Bürger und die Unternehmen.",0
"Das Bewusstsein, dass es sich bei medizinischen Leistungen um eine andere Form von gesellschaftlicher Leistung handelt als Schrauben oder Unterhosen zu produzieren, scheint auch bei verantwortlichen höheren Angestellten wie dem Rhön-Klinik- Chef Wolfgang Pföhler nicht mehr zu existieren („Eine Klinik ist keine Behörde“, 8./9. September). Schrauben, Autos und Zahnpasta sind Wirtschaftsgüter, die einen Bedarf decken und deshalb angeboten werden. Damit wird auch Geld verdient und privat Gewinn erzielt. Das ist der Bereich der wirtschaftlichen Wertschöpfung. In unserer Gesellschaft wird von Politik und Kapitalbesitzern alles getan, um die Selbstverständlichkeit zu verschleiern, dass es in einer Gesellschaft auch Wertverbraucher gibt und dass die Erträge, die in einer Wirtschaft erzielt werden, eben nicht nur in private Taschen oder „steueroptimierte“ Konten fließen können, weil der notwendige Wertverbrauch einer Gesellschaft für Kindererziehung, Bildung, Gesundheit, sozialen Bedarf, Forschung und die künstlerischen und kulturellen Aktivitäten nur aus Erträgen wirtschaftlicher Wertschöpfung bezahlt werden können.",0
"Es geht nicht um Juden und Deutsche, schon gar nicht darum, wie jüngst in der SZ auch zu lesen war, ob die Deutschen die Juden noch in ihrem Land haben wollen, sondern es geht um einen Konflikt von Grundrechten, das auf körperliche Unversehrtheit und das auf Freiheit der Religionsausübung, ein Konflikt der sich nicht so einfach zugunsten der religiösen Tradition entscheiden lässt, es sei denn mit Schaum vor dem Mund. Es muss doch wohl möglich sein, das Für und Wider dieser konträren Positionen in Ruhe abzuwägen, ohne sich mit dem von Käppner zwar nicht explizit, aber implizit sehr wohl ins Spiel gebrachten Vorwurf des Antisemitismus die Freiheit des Denkens beschneiden zu lassen.",0
"Der Grund, warum die bei Joachim Käppner erwähnten Tugendwarte und Kinderschützer keinerlei Gespür dafür haben, was sie anrichten, liegt meines Erachtens weniger in einem „Egoismus der Einzelinteressen“ begründet. Diese Einschätzung wird dem Phänomen jenes Eifertums, das im Namen des Kinderschutzes seit Monaten die Diskussionen in den Medien beherrscht, kaum gerecht. Hier spiegelt sich vielmehr eine Entwicklung wider, die sich in den vergangenen zehn, fünfzehn Jahren vollzogen hat und die das Ergebnis eines Wandels im gesellschaftlichen Bewusstsein darüber ist, dass es so etwas wie das „Kindeswohl an sich“ geben könnte. Wer aber bestimmt, was das Kindeswohl denn sei? Es waren vor allem Psychologen und Juristen, die den Begriff des Kindeswohls inhaltlich füllten und ihn so groß und mächtig machten, dass er zu einem eigenständigen, säkularen Wert wurde, und der, wie die Diskussionen nun zeigen, gegenüber den Vorstellungen anderer Religionen und Kulturen als überlegen aufgefasst wird. Mit der Einführung des Begriffs vom Kindeswohl erfolgte nicht nur sprachlich eine Abtrennung des Kindes von den Eltern, sondern überhaupt auch seine Herauslösung aus dem konkreten familiären Kontext. Das, was gut für ein Kind sei, erscheint seitdem als von außen, durch Experten feststellbar.",0
"Hier spiegelt sich vielmehr eine Entwicklung wider, die sich in den vergangenen zehn, fünfzehn Jahren vollzogen hat und die das Ergebnis eines Wandels im gesellschaftlichen Bewusstsein darüber ist, dass es so etwas wie das „Kindeswohl an sich“ geben könnte. Wer aber bestimmt, was das Kindeswohl denn sei? Es waren vor allem Psychologen und Juristen, die den Begriff des Kindeswohls inhaltlich füllten und ihn so groß und mächtig machten, dass er zu einem eigenständigen, säkularen Wert wurde, und der, wie die Diskussionen nun zeigen, gegenüber den Vorstellungen anderer Religionen und Kulturen als überlegen aufgefasst wird. Mit der Einführung des Begriffs vom Kindeswohl erfolgte nicht nur sprachlich eine Abtrennung des Kindes von den Eltern, sondern überhaupt auch seine Herauslösung aus dem konkreten familiären Kontext. Das, was gut für ein Kind sei, erscheint seitdem als von außen, durch Experten feststellbar. Und diese von allen religiösen und kulturellen Bezügen befreite Betrachtungsweise ermöglicht vor allem eines: eine nur noch an der eigenen Auffassung orientierte Wahrnehmung.",0
"Heribert Prantls Argument, dass der mögliche Straftatbestand der Verletzung religiöser Gefühle problematisch sei, weil religiöse Gefühle sehr subjektiv seien, ist sicher überlegenswert. Am Kern vorbei geht jedoch seine Auffassung, dass es eine „Verzwergung des Heiligen“ bedeute, wenn man glaubt, Gott mit Strafen schützen zu können. Um eine Verschärfung des Strafrechts geht es mir gar nicht, jedoch ist die Auffassung unsinnig, gegen ein solches Gesetz spräche, dass Gott nicht beleidigt werden könne. Selbstverständlich kann Gott nicht beleidigt werden, die Gläubigen aber durchaus.",0
"Am Ende seines Artikels „Es brodelt“ schreibt Joseph Hanimann, Frankreich lerne, „seine hohen Prinzipien mit den gesellschaftlichen Umständen in Einklang zu bringen“. Das bedeutet doch im Klartext nichts anderes als: Frankreich (und nicht nur Frankreich.. .) kapituliert vor Hass, Gewalt und Intoleranz der Muslime. Wie reagieren Christen auf Beleidigungen, Schmähungen und gewaltsame Verfolgung in der islamischen Welt? Mit Vergebung statt Vergeltung und – wie jüngst Benedikt XVI. im Libanon angesichts der Ermordung unschuldiger Botschaftsmitarbeiter und weiterer muslimischer Gewaltexzesse – dem Aufruf zu Frieden und Brüderlichkeit.Das ist der Unterschied! Warum nur bringt dies niemand zur Sprache?",0
"Das Bundesverwaltungsgericht hat sich in Fragen eingemischt, die es nichts angehen. Auch aus der verschwurbelten Formulierung der Presseerklärung des Gerichts erschließt sich nicht, weshalb es sich der Frage nach der Mitgliedschaft in der Glaubensgemeinschaft annahm und dies mit der negativen Religionsfreiheit begründete. Kirchensteuerpflichtig ist, wer einer Glaubensgemeinschaft angehört, welche eine Körperschaft des öffentlichen Rechts ist. Für die Beendigung der Steuerpflicht genügt es, den Austritt aus dieser Körperschaft zu erklären. Welche Folgen dieser Austritt für die Mitgliedschaft in der spirituellen Glaubensgemeinschaft hat, geht den Staat – solange sich die Beteiligten an die allgemeinen Gesetze halten – nichts an. Es steht der Religionsgemeinschaft frei, den Steuerflüchtling auszuschließen oder aus innerkirchlichen Erwägungen nichts zu unternehmen.",0
"Heinz Buschkowskys Engagement in Ehren – aber wenn beschrieben wird, wie er Neukölln sieht, dann frage ich mich: In welchem Stadtteil lebt der Mann („Buschkowskys Abrechnung“, 22./23. September)? Ich lebe seit sieben Jahren in einer tatsächlich multikulturellen Eigentümergemeinschaft – das klappt sehr gut, und gerade meine türkischen Nachbarn tragen enorm viel zum Zusammenleben bei. Was mir in Neukölln eher aufstößt, ist der unbändige offene Alkoholkonsum zu jeder Tageszeit – kaum ein Problem von Zuwanderern. Das ist wohl ein Armutsphänomen, bei dem ein Bezirksbürgermeister wie Buschkowsky wenig richten kann. Aber noch ein bekanntes Problem hat Neukölln: den Hundekot, der die schönsten Ecken (Uferpromenade) fast unbegehbar macht und damit den Bezirk insgesamt abwertet. Ein Bürgermeister, der so etwas nicht in den Griff bekommt, ist in meinen Augen wenig glaubwürdig.",0
"Der Vorsitzende des Zentralrats der Juden in Deutschland, Dieter Graumann, lobte den Entwurf als ein gutes Diskussionspapier, das jedoch in Einzelfragen des Feinschliffs bedürfe. Dieter Graumann ist ein höflicher Mensch. Er hätte mit Recht auch sagen können: Dieser Entwurf ist ein Schmarrn. Ein gutes Gesetz sagt kurz und deutlich, um was es geht. Gute Beispiele liefern das Grundgesetz, wo es nicht durch unsere Politiker verunstaltet worden ist, oder das Bürgerliche Gesetzbuch. Im Fall der Beschneidung sähe ein guter Entwurf etwa so aus: „Die rituelle Beschneidung von Jungen bei der Aufnahme in ihre Religionsgemeinschaft ist nicht strafbar.“ Da steht alles Notwendige drin. Zusätzliche Klauseln über Kindeswohl und ärztliche Sorgfalt sind überflüssig und vernebeln nur das, um was es in dieser Frage geht, nämlich um die Religionsfreiheit von Juden und Muslimen in Deutschland.",0
"Die von Evelyn Roll in ihrem Meinungsartikel „Betreutes Publizieren“ (2./3. Oktober) beschriebenen Ärgernisse beim Gegenlesen und Autorisieren von wörtlichen Zitaten durch einen Interviewpartner kann man sich gut vorstellen. Das gilt auch für die Mühen, die sich ein Journalist damit sicher oft machen muss. Darauf jedoch mit einem Verbot von Autorisierung zu reagieren, wie sie es in ihrem Artikel als „vorbildlich“ beschreibt, erinnert an gewisse Schnellschuss-Aktionen mancher Politiker, die ein Problem zu lösen meinen, dafür aber ein anderes erzeugen.",0
"griechische Regierung und die griechischen Politiker von Anfang an mit Betrug, Verschleierung und Versprechen gearbeitet haben, die sie von vornherein nicht einhalten wollten. Viel Zeit ist vergangen, in der nichts getan wurde, in dem Glauben, man könne die Partner erpressen, weil die gesamte Euro-Zone auf dem Spiel stünde. Eine allseits gewünschte gemeinsame Anstrengung aller Parteien in 2010/2011 – Fehlanzeige. Unvergessen ist der Ausspruch des damaligen griechischen Finanzministers Evangelos Venizelos: „Unsere Schwäche ist unsere Stärke.“ Warum meint Griechenland, es müsse anders behandelt werden als Irland und Portugal? Noch dazu hat es bereits einen Schuldenerlass bekommen. Es wird auch nicht gezwungen, im Euro zu bleiben. Aufgrund dieser Erfahrungen hat das Vertrauen in die Ernsthaftigkeit Griechenlands stark gelitten.",0
"Als die Baden-Württemberger ihre neue grün-rote Regierung gewählt haben, haben sie wohl nicht geahnt, dass sie damit für die enormen Preissteigerungen beim Strom gestimmt haben, die jetzt publik gemacht werden. Die Energiewende lässt sich, wie eigentlich zu erwarten war, nicht ohne hohe Subventionen verwirklichen. Diese Subventionen werden nun extrem unsozial finanziert, nämlich über die Stromkosten der Verbraucher. Sollten diese Subventionen für die Entwicklung der erneuerbaren Energien wirklich notwendig sein, wäre es ehrlicher und sozialer, sie aus Steuern zu finanzieren. Steuern werden meist sozial ausgewogen erhoben, während der Stromverbrauch für alle Haushalte ungefähr gleich sein dürfte. Wie bei allen Subventionen zeichnet sich aber auch hier die Gefahr ab, dass sich für die Nutznießer nicht genug Anreize ergibt, auf Dauer ohne diese auszukommen.",0
"Er wäre gut beraten, sich auch einmal mit den teilweise deutlich kunden-feindlichen Texten der Bescheide der Jobcenter auseinanderzusetzen. Dabei meine ich weniger die Inhalte, die auch nicht immer von gutem Willen getragen sind, als vielmehr die unreflektierte Ausdrucksform des Juristen- und Verwaltungsdeutschen, die offensichtlich – willkommen distanzschaffend – beabsichtigter Teil der (legitimierten) Behördengewalt ist, der sich die Leistungsabhängigen verständnislos ausgeliefert fühlen. Zusammen mit den Schwierigkeiten, das komplexe Leistungsrecht nachzuvollziehen und in die eigenen, behördlich geforderten Verwaltungs- und Mitwirkungserwartungen richtig einzuordnen, ist es nur verständlich, wenn manche Arbeitssuchende die von ihrer Lebensunmittelbarkeit enthobene Amtssprache als zusätzliche Gewalt empfinden und sich nun vollends als Feinde der Jobcenter fühlen. Wie kann da Akzeptanz und Goodwill gegenüber den Angestellten der Jobcenter entstehen? Auch ich konnte das Empfinden, hier auf Feindseligkeit in den Bescheiden der Jobcenter zu stoßen, nicht immer abwehren, wenn ich von Fall zu Fall arbeitssuchende Ausländer betreut habe.",0
"Ich auch nicht. Egal: Vorsprung ist Vorsprung! Nun aber ran, ihr Nord-„Lichter“: Mehr Diktate, mehr Hausaufgaben, mehr Übung.. .! Was wenden Sie ein? Da gab es doch vor Kurzem dieses Buch der bayerischen Pädagogin Sabine Czerny („Was tun wir unseren Kindern in der Schule an?“), das detailliert die Kosten schildert, die bayerische Schüler und Eltern für die „Spitzenstellung“ zahlen? Nichts da! Das ist für Kuschel-Pädagogen und Weicheier! Schönen Dank auch an die deutsche Bildungsforschung, die uns seit zehn Jahren den Weg der richtigen Schulentwicklung weist. Entwicklung? Nun ja, man kann auch sagen Rückbesinnung.Schließlich wusste schon der alte Preußenkönig, was dem Volk als Bildung ziemt: Rechnen, Lesen, Schreiben und (bitte in die nächste Schul-Leistungsstudie aufnehmen): Religion. Damit das Volk nicht auf dumme Gedanken kommt!",0
"Die Entfremdung der Katholiken von ihrer Kirche ist nicht auf das Konzil und die Liturgiereform zurückzuführen – was manche meinen. Die Neuerungen durch das Konzil konnten diesen Prozess nicht verhindern. Es war einfach nach den Zeiten der Kirchenverfolgung durch Hitler und Stalin eine Bewegung der Unabhängigkeit.Obwohl sich die Kirchen der Reformation modernen Denkweisen wesentlich mehr anschlossen als die katholische Kirche, haben sie viel an Einfluss verloren. Sie haben sogar mehr Kirchenaustritte als die katholische Kirche. Wegen dieses Schubs an Säkularisierung konnte das Konzil in Mitteleuropa wesentlich weniger Früchte hervorbringen als etwa in Nord- und Südamerika, in Afrika und Asien.",0
"Wie soll ohne kirchliche Institution ein in dreihundert Jahren lebender Mensch sicher sein können, dass er dasselbe glaubt, wie die Menschen Jahrhunderte früher? Gut also: Ein Bischof sagt nun: Ich sehe die Dinge anders als sie in Rom gesehen werden... Und jetzt? Cuius regio, eius religio? Wie geht’s dann weiter? Wenn Kirche dezentralisiert ist, bleibt die Zersplitterung nicht aus; die protestantischen Kirchen sind da ein mahnendes Beispiel. Und wer, wenn dann das „System Rom“ zerschlagen ist, soll die Zentrifugalkräfte noch einfangen? Wie soll ausgerechnet eine dezentrale Kirche eine global akzeptierte Moral verkünden?",0
